,Date,Close,High,Low,Open,Volume,SMA_05,SMA_08,SMA_13,SMA_21,EMA_50,EMA_200,VolumeSMA_14,RSI,MACD,MACD_Signal,MACD_Hist,BB_Up,BB_Mid,BB_Low,Plus_DMI,Minus_DMI,ADX,SAR,SAR_MoreSensitive,SAR_LessSensitive,Tenkan_sen,Kijun_sen,Senkou_Span_A,Senkou_Span_B,Chikou_Span,ATR,NATR,TRANGE,APO,CCI,CMO,MFI,MOM,ROC,ROCP,ROCR,ROCR100,STOCH_K,STOCH_D,STOCHF_K,STOCHF_D,STOCHRSI_K,STOCHRSI_D,TRIX,ULTOSC,WILLR,OBV,AD,CMF,VPT,BOP
INDT.ST,2025-02-14,320.44476318359375,322.8184220595228,319.85134091893394,322.224999794863,249814.0,314.4314880371094,309.5407485961914,305.8984680175781,301.95467703683033,294.04451613220226,,293771.21428571426,71.62998132005485,8.083961527339511,6.303078135520964,1.7808833918185467,318.6243438109892,302.3752502441406,286.126156677292,35.56195496346542,13.92382854876687,23.041872672504468,306.576305309023,295.47041861491726,296.29666551133187,307.7852219703784,295.12566785995796,277.1748463282821,279.49904669627153,288.7958984375,6.86529922443134,2.1424282788163325,2.9670811405888458,9.286710885854859,168.36700205552341,43.25996264010969,93.97906635814952,17.4068603515625,5.744119857247965,0.057441198572479646,1.0574411985724796,105.74411985724797,92.80279275015876,93.1895703967812,89.47368009350463,92.80279275015876,77.72391269926497,92.57463756642166,,67.14157958259594,-6.97674544897905,4985203.0,3727717.167016022,0.32274493539171445,70866.62412461388,-0.5999959309895806
INDT.ST,2025-02-17,322.0272216796875,323.4118535482448,318.4667181728894,320.2469548349329,151324.0,317.9128662109375,312.3100242614746,307.8460904634916,303.3110584077381,295.14187713406443,,294637.0,72.53753125084216,8.584741710810476,6.759410850578867,1.8253308602316096,321.7462621126365,303.6708755493164,285.5954889859963,33.69425510552974,14.663087425650614,24.20711607167701,309.82472992317713,298.7521797867024,298.948841798178,309.66438083486275,295.42238044418355,278.0649713237864,279.10344015993996,288.99371337890625,6.728144663783058,2.0893092915217513,4.945135375355392,9.237258911132812,130.2448332819609,45.07506250168432,94.01351069349639,24.330078125,8.17276169817549,0.08172761698175489,1.081727616981755,108.17276169817549,93.10507348633938,93.29796227263729,92.47314660234093,93.10507348633938,73.32500086239534,83.6829711872201,,67.43487395636981,-3.999981884119874,5136527.0,3794300.0964593827,0.31547184171507314,71613.91032484332,0.3600036621093788
INDT.ST,2025-02-18,327.5657958984375,328.95042783700217,322.2250252768541,322.81844758844255,218472.0,321.0777526855469,315.252384185791,309.86979323167066,304.80872889927457,296.41340336011825,,298359.0714285714,75.4925446900915,9.321082627438045,7.271745205950703,2.0493374214873423,325.56402107368586,305.39178466796875,285.21954826225164,37.09188468141344,13.587203771845079,25.790853986715234,312.54215464819066,302.6977275885492,301.3951429731847,313.521590948524,299.1806973335812,277.3726448704897,279.10344015993996,285.23541259765625,6.7420776276067444,2.0582361504243076,6.923206157314667,9.097780667818483,135.74154733290416,50.98508938018301,94.11449204539471,25.91253662109375,8.590172930062545,0.0859017293006254,1.0859017293006255,108.59017293006255,91.52614815862114,92.47800479837309,92.63161778001806,91.52614815862114,99.99999999999999,83.68297118722012,,73.94406786762679,-3.4482585531667946,5354999.0,3922813.672059746,0.35457084632975283,75371.42927124572,0.7058831449177145
INDT.ST,2025-02-19,316.4886779785156,328.5548208995315,313.71941411928856,328.1591859058884,343311.0,321.75029296875,317.27989196777344,310.9044682429387,305.92020815894716,297.20066903142794,,293777.14285714284,61.28849125026764,8.908120005799958,7.599020165920554,1.309099839879404,326.58141979884385,306.47971496582034,286.3780101327968,31.720811680666394,19.921820052765245,25.58060630314419,328.95042783700217,307.94826763823977,304.15067145956647,314.6095217798292,299.97192715384574,277.3726448704897,279.10344015993996,285.6310119628906,7.320172567080758,2.312933471692051,14.83540678024292,8.891100174341432,73.19455827071415,22.576982500535276,85.47921133114956,16.61566162109375,5.540899218917827,0.055408992189178385,1.0554089921891783,105.54089921891783,67.7621693217443,84.13113032223494,18.18174358287409,67.7621693217443,0.0,57.775000287465126,0.16075061439257965,61.61757862383972,-31.034482406563683,5011688.0,3707671.553285332,0.3342920688569402,63761.8641767711,-0.7866658528645818
INDT.ST,2025-02-20,318.2688903808594,318.86231264323226,316.29083629475656,316.48865377645086,155178.0,320.9590698242188,318.9859619140625,312.48691030649036,307.04110427129837,298.02687379022916,,284764.9285714286,62.50933777517969,8.625068000933709,7.804229732923185,0.8208382680105242,327.8204412041194,307.49841156005857,287.17638191599775,30.88595683365408,19.39750093382873,25.385376311256795,328.95042783700217,312.1486996779922,306.63064709731003,314.6095228362559,307.8841385273105,277.3726448704897,279.10344015993996,280.6858825683594,6.98097998003754,2.1934220374739377,2.5714763484756986,8.837844066130799,51.91269532040919,25.018675550359387,81.09000579670877,14.241973876953125,4.684445061879949,0.046844450618799535,1.0468444506187995,104.68444506187996,46.89439352482139,68.72757033506228,29.8698192115722,46.89439352482139,8.595057249567676,36.19835241652257,0.16920032275036245,60.32576861282687,-26.601078501986084,5166866.0,3791228.3774692793,0.3111882228154229,64634.722573903564,0.6923013721140351
INDT.ST,2025-02-21,315.4996337890625,322.4228232452488,314.31278923777484,319.2579245636222,240906.0,319.9700439453125,319.4557456970215,313.55201603816107,307.8794221423921,298.7120800646932,,290342.0714285714,59.37256648002851,8.08410287867656,7.86020436207386,0.22389851660270033,328.5239995889123,308.3390838623047,288.15416813569703,31.954039275301543,17.805828509769874,25.603061931618516,328.6458075626479,313.71941411928856,308.86262517127926,316.9831943835595,308.67536502172777,281.2792927916985,279.0045329185164,273.96051025390625,7.061626696283,2.2382360991912527,8.110034007473985,9.27276200514575,41.32765801367059,18.74513296005702,79.27912510227385,15.23101806640625,5.072464210004024,0.050724642100040226,1.0507246421000402,105.07246421000403,19.91322871260968,44.85659718639179,11.688123343382937,19.91322871260968,0.0,2.865019083189239,0.1769159917636154,54.54592725675042,-37.1585193996014,4925960.0,3620832.0629302803,0.277900431675339,62538.60024254692,-0.46341245561932143
INDT.ST,2025-02-24,312.136962890625,316.0930713425145,310.15890866468027,315.49964903818864,162038.0,317.9919921875,319.3321189880371,314.49539654071515,308.5199352446057,299.23854605786704,,281043.35714285716,55.716392948538044,7.299896025993689,7.748142694857826,-0.44824666886413667,328.4708125650167,309.1995376586914,289.9282627523661,30.013401064902386,20.975659830068636,25.040333442976785,328.3472796937807,328.95042783700217,328.95042783700217,319.5546615939743,308.67536502172777,281.2792927916985,279.0045329185164,278.3122253417969,6.9810935521080895,2.236548176626654,5.9341626778342516,9.233454973269772,-4.37498185152478,11.432785897076073,74.55999836399954,7.516632080078125,2.4675411716865936,0.024675411716865867,1.024675411716866,102.46754117168659,17.361418696432562,28.056346977954547,10.526313534342743,17.361418696432562,0.0,2.865019083189239,0.1835662968181273,46.055139258657896,-50.89819398953432,4763922.0,3566819.3962636124,0.23848837897673802,60811.56030751703,-0.5666656494140622
INDT.ST,2025-02-25,309.7633056640625,312.73038702029794,309.5654881672285,309.5654881672285,224843.0,314.431494140625,317.77440643310547,314.93665724534253,309.2263837541853,299.6512817286982,,285664.35714285716,53.2248205806535,6.412947675750047,7.48110369103627,-1.068156015286223,328.11085405161833,309.9215286254883,291.73220319935825,29.00175597472736,20.90064283668666,24.411303573091725,327.6197448526167,328.1987670701093,328.76251264527895,319.25795800211534,308.67536502172777,282.070526479087,279.0045329185164,279.8946533203125,6.70850821646247,2.165688476910119,3.164898853069417,9.499733362442385,-35.5357909710256,6.449641161306993,69.4460265330896,-1.978057861328125,-0.634518896998093,-0.006345188969980933,0.9936548110300191,99.36548110300191,7.752055487167019,15.008900965403091,1.0417295837755676,7.752055487167019,0.0,1.3618735768735254e-14,0.18898733780403631,44.34931042055752,-62.17941868083419,4539079.0,3370083.3794599352,0.22095191185589833,59101.7332916791,0.06250357626504482
INDT.ST,2025-02-26,311.54351806640625,313.91717692941785,310.5544910249256,310.5544910249256,197480.0,313.4424621582031,316.66175079345703,315.803957425631,309.99876621791293,300.1176439380201,,286343.9285714286,54.855374155720526,5.786974343116526,7.142277821452321,-1.3553034783357951,327.81724978681154,310.66329803466795,293.50934628252435,28.982153263220876,19.95017472374548,23.98607482049695,326.5364894514934,326.7081047578788,328.37857215571796,319.25795800211534,308.67536502172777,282.070526479087,279.0045329185164,270.3999938964844,6.526034148526247,2.094742393945493,4.153871265355349,9.369130843724975,-32.29356236819313,9.710748311441051,69.56115305486307,-1.58245849609375,-0.5053743906736852,-0.005053743906736818,0.9949462560932631,99.49462560932632,8.984163368784246,11.365879184127946,15.38444698823462,8.984163368784246,17.562071790101704,5.854023930033915,0.19345053664201473,41.66308753669922,-60.68971409895479,4736559.0,3288768.2938759252,0.22141601004400557,60236.65256322156,0.2941181750455493
INDT.ST,2025-02-27,305.0159606933594,309.5654915254841,303.8291462476177,309.3676740265041,306685.0,310.7918762207031,314.535343170166,315.8343904935397,310.39437720889134,300.3097347911706,,301642.78571428574,48.218052898265526,4.709874142854403,6.655797085732738,-1.945922942878335,327.66793363922415,310.8512130737305,294.03449250823684,26.565939751650742,25.555010728457557,22.411325394913256,325.5182293744375,325.3366954306268,328.00231047594815,316.38978704230993,308.67536502172777,283.1584564577039,279.99356679979655,259.79998779296875,6.6109154106878405,2.167399829064673,7.71437181878855,8.413069504957946,-109.7630420769084,-3.563894203468941,66.10459531216661,-17.20904541015625,-5.340692089126009,-0.05340692089126006,0.9465930791087399,94.65930791087399,7.6030230799106056,8.113080645287294,6.3828926677218165,7.6030230799106056,0.0,5.854023930033915,0.19640965659322163,35.59565317494689,-83.44824522021904,4429874.0,3108985.7624901105,0.16568633931536725,53810.89238250045,-0.7586212339650751
INDT.ST,2025-02-28,302.4444580078125,305.21375184087384,301.4554309637285,302.6422754897133,757418.0,308.18084106445315,311.3951759338379,315.1192439152644,310.45089140392486,300.3934494271174,,339429.85714285716,45.863740464892935,3.6071843228008333,6.046074533146357,-2.438890210345524,327.69529890745423,310.82154083251953,293.94778275758483,25.452631759583905,27.130891167654948,21.03848836799273,323.78310272429195,322.7557895286657,327.27711554909826,315.2029294003653,308.67536502172777,283.1584564577039,279.99356679979655,244.0,6.407158658291949,2.1184579477817524,3.7583208771453656,7.347962208283263,-146.66699978252845,-8.272519070214129,54.326220284851345,-18.00030517578125,-5.6172879834108125,-0.05617287983410813,0.9438271201658919,94.38271201658918,9.508025963444377,8.698404137379747,6.756738234376879,9.508025963444377,0.0,5.854023930033915,0.19781066224999755,36.0770082085725,-96.40288359135839,3672456.0,2750206.894253133,0.099380042747783,47425.3169632534,-0.052634537701066526
INDT.ST,2025-03-03,303.6313171386719,308.7742700883724,301.2576581552376,303.2357123385514,355098.0,306.4797119140625,309.7880058288574,314.3888854980469,310.4791492280506,300.52042463149206,,316038.28571428574,47.1464417623114,2.796824259718562,5.396224478460798,-2.599400218742236,327.2508708108856,311.1182495117188,294.98562821255194,27.26703662444942,24.884753160828648,19.862023503272052,321.5503355482356,319.34773215827573,326.2442481656835,314.9062395273845,308.67536502172777,284.14748858009307,280.4880840496763,,6.486405320780725,2.136276778662561,7.516611933134811,5.608290843474549,-115.44450706875706,-5.707116475377203,50.91510039694096,-18.395904541015625,-5.712530898805069,-0.05712530898805063,0.9428746910119493,94.28746910119493,10.629874895869506,9.246974646408168,18.749993785510007,10.629874895869506,14.265497700678713,4.755165900226252,0.197980669305986,33.33829273789036,-91.42859666724739,4027554.0,2619380.564840234,0.05594070462835383,48818.80027065464,0.0526307335857719
INDT.ST,2025-03-04,296.1147155761719,303.2357229585807,294.9279011342455,301.0598512076467,255415.0,303.7499938964844,307.0187339782715,312.3804016113281,310.40379551478793,300.34765172736184,,286092.0,40.58746290218652,1.5304391938025788,4.6230674215291545,-3.0926282277265758,327.784129455434,310.84132232666013,293.89851519788624,24.715541174409637,29.36158614159724,19.056987242668555,319.11521426107583,315.7297173576681,324.9949186651612,308.67536218974715,308.87316394834954,284.54310349022535,280.4880840496763,,6.644763226755416,2.2439827800608354,8.703416004426401,3.5351396218324,-150.62737598033283,-18.82507419562695,39.527618005919166,-31.451080322265625,-9.60145433866273,-0.09601454338662728,0.9039854566133727,90.39854566133727,10.585550490997521,10.241150450103804,6.249919453105862,10.585550490997521,0.0,4.755165900226252,0.1963911911704752,31.548804456332704,-96.51168047483598,3772139.0,2436940.2186289574,-0.022414239291070833,42495.826717801,-0.5952385277437668
INDT.ST,2025-03-05,303.8291320800781,306.00497355383476,301.25765562681,301.6532604236102,276038.0,302.2071166992188,305.55992126464844,311.1022761418269,310.5074085053943,300.48418036864484,,278144.28571428574,48.50545037601228,1.1362113083532108,3.9256961988939656,-2.7894848905407548,327.5520206556062,311.039128112793,294.52623556997975,25.052990601620635,26.344738924037507,17.875291014507866,315.7289904233196,310.7372814640467,323.1908976133063,308.67536218974715,308.87316394834954,288.89480620045333,280.88368107317194,,6.876584280391664,2.2633064292792207,9.890257977662884,1.6914919339693597,-83.44550134203593,-2.989099247975442,37.51726444891382,-12.6595458984375,-3.999999614298011,-0.03999999614298011,0.9600000038570199,96.000000385702,28.60355998526562,16.606328457377554,60.810766717181174,28.60355998526562,100.0,38.08849923355958,0.1940523609144318,37.3992216430441,-73.83724311953755,4048177.0,2459944.847801295,-0.030792831825423986,49687.202191194156,0.45833704207621173
INDT.ST,2025-03-06,299.4773864746094,305.60936641756075,295.5212781714694,305.60936641756075,532060.0,301.0994018554687,303.9774742126465,309.367673433744,310.4885689871652,300.44469825515324,,298304.71428571426,44.87247978383363,0.4672472323272814,3.2340064055806286,-2.766759173253347,327.8225066606134,310.8116516113281,293.8007965620428,22.512153716346642,29.439843148508622,17.550969479020413,312.81683792284923,306.9430301848944,321.4951178245626,305.51048623838,308.87316394834954,289.290419447662,280.88368107317194,,7.105977420798783,2.372792652042611,10.088088246091331,-0.7557187202649516,-99.73837561913128,-10.255040432332724,28.9794718817054,-18.79150390625,-5.9042854875834605,-0.059042854875834626,0.9409571451241654,94.09571451241654,33.30585661484307,24.16498903036874,32.856883674242376,33.30585661484307,54.1175001326026,51.372500044200876,0.19067497497762265,38.97396560468557,-86.62802036982374,3516117.0,2345186.309172669,-0.06483826104422759,42066.50515337537,-0.6078436065750351
INDT.ST,2025-03-07,298.8840026855469,300.26863459360226,293.3454448706134,298.09276289329244,264096.0,300.38731079101564,302.61756134033203,307.161381648137,310.2436683291481,300.38349450732557,,306359.85714285716,44.38432469737759,-0.10953013499522513,2.565299097465458,-2.674829232460683,327.93464765075606,310.74242095947267,293.5501942681893,20.942419554741022,29.578487271410488,17.51833218156777,310.3123867724447,306.00497355383476,319.9010848231436,303.6313109000156,308.87316394834954,291.664099142839,283.257360768349,,7.092921156669503,2.3731350935272033,6.923189722988866,-2.131480485965085,-106.31772226797793,-11.231350605244815,24.634516392502675,-16.615631103515625,-5.266450202799455,-0.05266450202799457,0.9473354979720054,94.73354979720054,43.18837327160478,35.03259662390449,35.89746942339098,43.18837327160478,47.95235920418211,67.35661977892825,0.1863868983174921,42.5220157132332,-84.4444306569058,3252021.0,2503644.369719545,-0.025504611850431975,41543.22596024158,0.11428833007812439
